0.025645171659800875, 2.9980455607226277
0.028395779484056194, 2.8953263378528127
0.03224866285576808, 2.7691770712860153
0.037022355904000714, 2.6430222743307707
0.04565722790661661, 2.462790233057482
0.05319417954267833, 2.3438260471617696
0.06183610279056481, 2.2248552247999207
0.07287275336610546, 2.111275425096764
0.08409563977261805, 2.0157125248781065
0.09679244383026406, 1.9255461777065892
0.11262020817764709, 1.8371628277705687
0.13286765158276256, 1.7469511314137813
0.1514611631927761, 1.6873799992119196
0.17226461802643936, 1.6277955940777833
0.19362180300341567, 1.5790186740478915
0.21571667266944247, 1.5392463324883359
0.23781174972503596, 1.5012757914849988
0.2613809518213297, 1.4705036040850212
0.2845822448261488, 1.44333722995286
0.30520610029497697, 1.4233935431332274
0.3182801459746031, 1.4107024077237402
